scene_id,xml_path,tif_path,remote_xml_uri,remote_tif_uri,min_lon,min_lat,max_lon,max_lat,center_lon,center_lat,imaging_time
LuoJia1-01_LR201806299406_20180622213710_HDR_0043,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213710_HDR_0043_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213710_HDR_0043_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213710_HDR_0043_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213710_HDR_0043_gec.tif,-1.38393,47.947534,3.849316,50.866739,1.466101,49.515581,2018-6-22T21:36:57.3781
LuoJia1-01_LR201806299406_20180622213715_HDR_0044,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213715_HDR_0044_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213715_HDR_0044_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213715_HDR_0044_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213715_HDR_0044_gec.tif,-1.54053,48.24952,3.724923,51.163807,1.328018,49.814842,2018-6-22T21:37:2.38299
LuoJia1-01_LR201806299406_20180622213720_HDR_0045,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213720_HDR_0045_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213720_HDR_0045_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213720_HDR_0045_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213720_HDR_0045_gec.tif,-1.704389,48.54987,3.603809,51.467217,1.186866,50.116896,2018-6-22T21:37:7.38786
LuoJia1-01_LR201806299406_20180622213725_HDR_0046,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213725_HDR_0046_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213725_HDR_0046_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213725_HDR_0046_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213725_HDR_0046_gec.tif,-1.869939,48.843036,3.476487,51.76988,1.042438,50.41494,2018-6-22T21:37:12.3927
LuoJia1-01_LR201806299406_20180622213730_HDR_0047,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213730_HDR_0047_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213730_HDR_0047_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213730_HDR_0047_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213730_HDR_0047_gec.tif,-2.0372,49.136687,3.348957,52.067321,0.897723,50.710448,2018-6-22T21:37:17.3976
LuoJia1-01_LR201806299406_20180622213735_HDR_0048,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213735_HDR_0048_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213735_HDR_0048_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213735_HDR_0048_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213735_HDR_0048_gec.tif,-2.211559,49.431763,3.220643,52.364713,0.748303,51.007712,2018-6-22T21:37:22.4025
LuoJia1-01_LR201806299406_20180622213740_HDR_0049,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213740_HDR_0049_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806299406_20180622213740_HDR_0049_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213740_HDR_0049_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806299406_20180622213740_HDR_0049_gec.tif,-2.376179,49.722176,3.086824,52.66361,0.601774,51.302154,2018-6-22T21:37:27.4065
LuoJia1-01_LR201806304569_20180629210539_HDR_0001,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210539_HDR_0001_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210539_HDR_0001_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210539_HDR_0001_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210539_HDR_0001_gec.tif,11.460065,34.543097,15.373806,37.653939,13.509332,36.2804,2018-6-29T21:5:27.18216
LuoJia1-01_LR201806304569_20180629210554_HDR_0004,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210554_HDR_0004_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210554_HDR_0004_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210554_HDR_0004_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210554_HDR_0004_gec.tif,11.146004,35.331224,15.158904,38.367908,13.239062,37.045891,2018-6-29T21:5:42.19674
LuoJia1-01_LR201806304569_20180629210604_HDR_0006,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210604_HDR_0006_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210604_HDR_0006_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210604_HDR_0006_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210604_HDR_0006_gec.tif,11.050071,35.673284,15.028946,38.830854,13.12511,37.435175,2018-6-29T21:5:52.20646
LuoJia1-01_LR201806304569_20180629210609_HDR_0007,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210609_HDR_0007_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210609_HDR_0007_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210609_HDR_0007_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210609_HDR_0007_gec.tif,10.884796,36.050561,14.975854,39.042105,13.010841,37.745359,2018-6-29T21:5:57.21132
LuoJia1-01_LR201806304569_20180629210614_HDR_0008,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210614_HDR_0008_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210614_HDR_0008_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210614_HDR_0008_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210614_HDR_0008_gec.tif,10.704751,36.452973,14.840664,39.406014,12.856711,38.134467,2018-6-29T21:6:2.216182
LuoJia1-01_LR201806304569_20180629210620_HDR_0009,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210620_HDR_0009_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210620_HDR_0009_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210620_HDR_0009_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210620_HDR_0009_gec.tif,10.609722,36.716334,14.695323,39.790178,12.736572,38.461404,2018-6-29T21:6:7.221045
LuoJia1-01_LR201806304569_20180629210635_HDR_0012,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210635_HDR_0012_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210635_HDR_0012_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210635_HDR_0012_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210635_HDR_0012_gec.tif,10.312985,37.485229,14.531216,40.448491,12.498612,39.180189,2018-6-29T21:6:22.23465
LuoJia1-01_LR201806304569_20180629210640_HDR_0013,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210640_HDR_0013_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210640_HDR_0013_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210640_HDR_0013_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210640_HDR_0013_gec.tif,10.136817,37.899203,14.363924,40.869598,12.336138,39.594923,2018-6-29T21:6:27.24050
LuoJia1-01_LR201806304569_20180629210649_HDR_0015,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210649_HDR_0015_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210649_HDR_0015_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210649_HDR_0015_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210649_HDR_0015_gec.tif,10.009517,38.343211,14.154788,41.535564,12.158565,40.161534,2018-6-29T21:6:37.25023
LuoJia1-01_LR201806304569_20180629210700_HDR_0017,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210700_HDR_0017_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210700_HDR_0017_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210700_HDR_0017_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210700_HDR_0017_gec.tif,9.737603,38.964948,14.06494,41.939543,11.979778,40.667404,2018-6-29T21:6:47.25996
LuoJia1-01_LR201806304569_20180629210705_HDR_0018,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210705_HDR_0018_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210705_HDR_0018_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210705_HDR_0018_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210705_HDR_0018_gec.tif,9.553824,39.386854,13.892145,42.365947,11.81131,41.089591,2018-6-29T21:6:52.26483
LuoJia1-01_LR201806304569_20180629210710_HDR_0019,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210710_HDR_0019_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210710_HDR_0019_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210710_HDR_0019_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210710_HDR_0019_gec.tif,9.45917,39.665041,13.748463,42.763726,11.691932,41.429609,2018-6-29T21:6:57.26970
LuoJia1-01_LR201806304569_20180629210715_HDR_0020,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210715_HDR_0020_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210715_HDR_0020_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210715_HDR_0020_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210715_HDR_0020_gec.tif,9.417847,39.831573,13.670129,43.047531,11.622534,41.664942,2018-6-29T21:7:2.274572
LuoJia1-01_LR201806304569_20180629210720_HDR_0021,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210720_HDR_0021_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210720_HDR_0021_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210720_HDR_0021_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210720_HDR_0021_gec.tif,9.383673,39.964727,13.630568,43.244923,11.579755,41.825116,2018-6-29T21:7:7.279443
LuoJia1-01_LR201806304569_20180629210725_HDR_0022,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210725_HDR_0022_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210725_HDR_0022_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210725_HDR_0022_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210725_HDR_0022_gec.tif,9.168336,40.414642,13.59449,43.420309,11.460528,42.134582,2018-6-29T21:7:12.28431
LuoJia1-01_LR201806304569_20180629210730_HDR_0023,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210730_HDR_0023_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210730_HDR_0023_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210730_HDR_0023_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210730_HDR_0023_gec.tif,8.954855,40.872013,13.428547,43.837497,11.282757,42.569633,2018-6-29T21:7:17.28918
LuoJia1-01_LR201806304569_20180629210735_HDR_0024,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210735_HDR_0024_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210735_HDR_0024_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210735_HDR_0024_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210735_HDR_0024_gec.tif,8.8269,41.178321,13.26295,44.262908,11.139635,42.936794,2018-6-29T21:7:22.29323
LuoJia1-01_LR201806304569_20180629210740_HDR_0025,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210740_HDR_0025_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210740_HDR_0025_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210740_HDR_0025_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210740_HDR_0025_gec.tif,8.766333,41.361564,13.160527,44.570261,11.050906,43.191337,2018-6-29T21:7:27.29892
LuoJia1-01_LR201806304569_20180629210745_HDR_0026,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210745_HDR_0026_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210745_HDR_0026_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210745_HDR_0026_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210745_HDR_0026_gec.tif,8.725231,41.499501,13.107081,44.78121,10.999656,43.362806,2018-6-29T21:7:32.30379
LuoJia1-01_LR201806304569_20180629210750_HDR_0027,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210750_HDR_0027_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210750_HDR_0027_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210750_HDR_0027_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210750_HDR_0027_gec.tif,8.535988,41.894968,13.069622,44.959506,10.88817,43.641998,2018-6-29T21:7:37.30867
LuoJia1-01_LR201806304569_20180629210755_HDR_0028,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210755_HDR_0028_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210755_HDR_0028_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210755_HDR_0028_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210755_HDR_0028_gec.tif,8.304642,42.35125,12.919891,45.330699,10.708338,44.057323,2018-6-29T21:7:42.31354
LuoJia1-01_LR201806304569_20180629210800_HDR_0029,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210800_HDR_0029_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210800_HDR_0029_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210800_HDR_0029_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210800_HDR_0029_gec.tif,8.167352,42.66908,12.740186,45.757494,10.552957,44.431666,2018-6-29T21:7:47.31841
LuoJia1-01_LR201806304569_20180629210805_HDR_0030,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210805_HDR_0030_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210805_HDR_0030_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210805_HDR_0030_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210805_HDR_0030_gec.tif,8.112451,42.862956,12.631034,46.076793,10.459481,44.694994,2018-6-29T21:7:52.32329
LuoJia1-01_LR201806304569_20180629210810_HDR_0031,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210810_HDR_0031_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210810_HDR_0031_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210810_HDR_0031_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210810_HDR_0031_gec.tif,8.07401,42.998164,12.577433,46.295205,10.406823,44.872218,2018-6-29T21:7:57.32816
LuoJia1-01_LR201806304569_20180629210815_HDR_0032,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210815_HDR_0032_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210815_HDR_0032_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210815_HDR_0032_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210815_HDR_0032_gec.tif,7.913253,43.324839,12.540696,46.471657,10.307014,45.1176,2018-6-29T21:8:2.333037
LuoJia1-01_LR201806304569_20180629210820_HDR_0033,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210820_HDR_0033_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210820_HDR_0033_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210820_HDR_0033_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210820_HDR_0033_gec.tif,7.650405,43.813044,12.408541,46.796294,10.121366,45.52435,2018-6-29T21:8:7.337913
LuoJia1-01_LR201806304569_20180629210830_HDR_0035,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210830_HDR_0035_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210830_HDR_0035_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210830_HDR_0035_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210830_HDR_0035_gec.tif,7.394309,44.385882,12.080665,47.586282,9.838642,46.212009,2018-6-29T21:8:17.34766
LuoJia1-01_LR201806304569_20180629210835_HDR_0036,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210835_HDR_0036_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210835_HDR_0036_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210835_HDR_0036_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210835_HDR_0036_gec.tif,7.346521,44.543297,12.011679,47.824063,9.7805,46.411248,2018-6-29T21:8:22.35254
LuoJia1-01_LR201806304569_20180629210840_HDR_0037,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210840_HDR_0037_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210840_HDR_0037_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210840_HDR_0037_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210840_HDR_0037_gec.tif,7.180859,44.872621,11.969685,48.014558,9.675672,46.663628,2018-6-29T21:8:27.35741
LuoJia1-01_LR201806304569_20180629210845_HDR_0038,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210845_HDR_0038_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210845_HDR_0038_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210845_HDR_0038_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210845_HDR_0038_gec.tif,6.943956,45.338604,11.840928,48.341643,9.496483,47.058003,2018-6-29T21:8:32.36229
LuoJia1-01_LR201806304569_20180629210900_HDR_0041,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210900_HDR_0041_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210900_HDR_0041_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210900_HDR_0041_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210900_HDR_0041_gec.tif,6.653366,46.037281,11.467521,49.332255,9.158977,47.906199,2018-6-29T21:8:47.37692
LuoJia1-01_LR201806304569_20180629210905_HDR_0042,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210905_HDR_0042_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210905_HDR_0042_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210905_HDR_0042_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210905_HDR_0042_gec.tif,6.503359,46.30868,11.42896,49.513891,9.067267,48.125796,2018-6-29T21:8:52.38180
LuoJia1-01_LR201806304569_20180629210925_HDR_0046,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210925_HDR_0046_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210925_HDR_0046_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210925_HDR_0046_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210925_HDR_0046_gec.tif,5.868463,47.513707,10.861337,50.829539,8.46628,49.398813,2018-6-29T21:9:12.40131
LuoJia1-01_LR201806304569_20180629210950_HDR_0051,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210950_HDR_0051_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629210950_HDR_0051_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210950_HDR_0051_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629210950_HDR_0051_gec.tif,5.056162,49.020534,10.231495,52.348002,7.75325,50.913543,2018-6-29T21:9:37.42571
LuoJia1-01_LR201806304569_20180629211015_HDR_0056,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629211015_HDR_0056_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629211015_HDR_0056_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629211015_HDR_0056_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629211015_HDR_0056_gec.tif,4.173028,50.494083,9.561198,53.839996,6.980368,52.402174,2018-6-29T21:10:2.45012
LuoJia1-01_LR201806304569_20180629211020_HDR_0057,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629211020_HDR_0057_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806304569_20180629211020_HDR_0057_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629211020_HDR_0057_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806304569_20180629211020_HDR_0057_gec.tif,4.11987,50.594371,9.508174,54.026073,6.911645,52.560655,2018-6-29T21:10:7.45500
LuoJia1-01_LR201807117767_20180711030533_HDR_0001,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201807117767_20180711030533_HDR_0001_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201807117767_20180711030533_HDR_0001_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201807117767_20180711030533_HDR_0001_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201807117767_20180711030533_HDR_0001_gec.tif,-77.248037,34.81856,-73.500848,37.744217,-75.284555,36.3287,2018-7-11T3:5:21.117204
